"","region","year","input","total_energy","share","Ref","1p5","1p5 delay"
"673","India",2045,"refined liquids with CCS",1442.34952153213,1.26433934798226,NA,NA,18.2361925361646
"674","India",2050,"biomass",1123.70181241197,0.218846128449921,NA,2.4591779117852,NA
"675","India",2050,"biomass",1214.49564267525,0.139033632321719,NA,NA,1.6885574064004
"676","India",2050,"biomass",3701.31750811275,1.22395051156363,45.30229457514,NA,NA
"677","India",2050,"coal",1123.70181241197,8.53552885564059,NA,95.9138924497804,NA
"678","India",2050,"coal",1214.49564267525,7.87599428571597,NA,NA,95.6536074173719
"679","India",2050,"coal",3701.31750811275,84.2099742712387,3116.8785212786,NA,NA
"680","India",2050,"coal with CCS",1123.70181241197,36.3418445246826,NA,408.3739655878,NA
"681","India",2050,"coal with CCS",1214.49564267525,40.6829583428254,NA,NA,494.092756385
"682","India",2050,"electricity",1123.70181241197,32.2332012812445,NA,362.205066995744,NA
"683","India",2050,"electricity",1214.49564267525,29.5551042935918,NA,NA,358.945453833798
"684","India",2050,"electricity",3701.31750811275,10.8615758341344,402.021408005758,NA,NA
"685","India",2050,"gas",1123.70181241197,0.0224147557154363,NA,0.251875016222074,NA
"686","India",2050,"gas",1214.49564267525,0.0207485136503011,NA,NA,0.251989794202785
"687","India",2050,"gas",3701.31750811275,0.0526387924015416,1.94832883921738,NA,NA
"688","India",2050,"gas with CCS",1123.70181241197,0.0860084213777407,NA,0.9664781898486,NA
"689","India",2050,"gas with CCS",1214.49564267525,0.0796994714248494,NA,NA,0.96794660769
"690","India",2050,"hydrogen",1123.70181241197,18.8570819588834,NA,211.897371739984,NA
"691","India",2050,"hydrogen",1214.49564267525,18.2368813545599,NA,NA,221.486129410984
"692","India",2050,"hydrogen",3701.31750811275,2.15769163709301,79.863018334808,NA,NA
"693","India",2050,"refined liquids",1123.70181241197,1.14952554210442,NA,12.917239350766,NA
"694","India",2050,"refined liquids",1214.49564267525,1.04118209812985,NA,NA,12.6451112141017
"695","India",2050,"refined liquids",3701.31750811275,1.49416895356876,55.3039370792254,NA,NA
"696","India",2050,"refined liquids with CCS",1123.70181241197,2.55554853190147,NA,28.7167451700444,NA
"697","India",2050,"refined liquids with CCS",1214.49564267525,2.36839800778025,NA,NA,28.7640906056985
"698","Japan",2015,"biomass",520.38976908926,0,0,0,0
"699","Japan",2015,"coal",520.38976908926,76.4042182155202,397.5997347462,397.5997347462,397.5997347462
"700","Japan",2015,"coal with CCS",520.38976908926,0,NA,0,0
"701","Japan",2015,"electricity",520.38976908926,13.8737305598751,72.1974744246,72.1974744246,72.1974744246
"702","Japan",2015,"gas",520.38976908926,5.30226067322765,27.59242207392,27.59242207392,27.59242207392
"703","Japan",2015,"gas with CCS",520.38976908926,0,NA,0,0
"704","Japan",2015,"hydrogen",520.38976908926,0,0,0,0
"705","Japan",2015,"refined liquids",520.38976908926,4.41979055137706,23.00013784454,23.00013784454,23.00013784454
"706","Japan",2015,"refined liquids with CCS",520.38976908926,0,NA,0,0
"707","Japan",2020,"biomass",491.087348580454,0.00703173726014706,NA,0.03453197207,0.03453197207
