IRONSTL inputs by tech (energy and feedstocks)
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,refined liquids industrial,0.020133603,0.014943057,0.0013812170000000001,5.43505E-4,4.849254603000001E-4,5.938486957E-4,6.316060337E-4,6.237972766799999E-4,6.101056102000001E-4,5.926726309999999E-4,5.63831047E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,scrap,0.0,0.0,0.0,0.0,0.504424,2.9830319999999997,4.872008,5.737703099999999,5.705976,5.649605,5.499753,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-12,iron and steel,wholesale gas,0.23378842,0.088784302,0.06785527200000001,0.063794968,0.0561246437003,0.06759474706570001,0.0707526136657,0.06892668586768,0.0667731894842,0.064158002251,0.06026784232799999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0027766585,0.005315792099999999,0.0081412749,0.010058098589999998,0.0105023833,0.012162101000000002,0.013394594999999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.4045E-4,0.001342413,0.0038097229,0.0066685649999999996,0.008347252,0.009395685,0.00984546,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,delivered coal,1.9183255000000001,1.3655118,1.2506498,1.1776407999999998,1.2498199110000001,1.262815602,1.2604526356999999,1.2550212995,1.2466061219999998,1.2311823679999998,1.2078616860000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,elect_td_ind,0.3529691,0.410855,0.3596601,0.3453841,0.36441708602,0.36589335066999995,0.36437742217999997,0.36155822821600003,0.35809797803,0.35535073939999995,0.349695444,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,refined liquids industrial,0.18858416,0.13324082,0.11004909,0.054877785,0.056898210866299995,0.055971535329,0.054622016698699996,0.053333331921399996,0.052450700722,0.051537828754,0.050204005898000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,scrap,0.0,0.0,0.0,0.0,8.73755,20.6233,32.36963,39.001689999999996,38.8092,39.02768,38.88275,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",EU-15,iron and steel,wholesale gas,0.358618638,0.360794895,0.29122099599999995,0.285314713,0.2938506118663,0.286506206329,0.2766646963987,0.2678206138214,0.262329891222,0.255732782754,0.247144035198,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,6.652079999999999E-4,0.0015440887000000001,0.0027723218,0.0036745887299999996,0.0038990894,0.0045829651,0.0051264778,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.31515E-4,0.0012345280000000001,0.0033639298999999998,0.005430792300000001,0.006169358,0.006547078,0.00656074,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,delivered coal,1.3196382,0.7339718,0.62425863,0.48310717000000003,0.48551023600000004,0.458228216,0.4301345748,0.4017558044999999,0.37595404600000004,0.34979354199999996,0.32536055300000005,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,elect_td_ind,0.16153720000000002,0.10879599999999999,0.10234742,0.0820463,0.08100698474,0.07609385588999998,0.07122576967,0.06619974020800001,0.06164557007,0.05732096020000001,0.0530197039,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,refined liquids industrial,0.03888784,0.016367376,0.010756875999999999,0.004352363000000001,0.0039656955536,0.0035872859192,0.0032342095692,0.0029051483283000007,0.002667012983,0.002464858107,0.0022457274210000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,scrap,0.0,0.0,0.0,0.0,0.29669,0.711618,1.150636,1.3808506999999999,1.3147046,1.245537,1.167831,0.0,0.0,0.0,Mt,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Eastern,iron and steel,wholesale gas,0.00623603,0.24023489999999997,0.1787836,0.06643153,0.0596806121536,0.053495847219200005,0.0476148435692,0.0421846509583,0.038452250263,0.035355903437,0.032005011151000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-18-10T11:53:02-07:00",Europe_Non_EU,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,9.1295372E-4,0.0015030037700000001,0.00228304119,0.00291245368,0.0032353449,0.0037704686,0.0042641829,0.0,0.0,0.0,EJ,
