hydrogen production by tech
"current_policies,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,gas,natural gas steam reforming,0.0,0.0,5.90055E-4,0.00233161,0.00482695,0.0101256,0.0167277,0.0223166,0.0266659,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,nuclear,thermal splitting,0.0,0.0,8.43879E-5,3.27833E-4,6.27127E-4,0.00126337,0.00207698,0.00264717,0.00314771,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,solar,electrolysis,0.0,0.0,8.08303E-5,3.15214E-4,6.05519E-4,0.00122534,0.00202412,0.0025932,0.00310031,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-12,H2 central production,wind,electrolysis,0.0,0.0,6.77603E-5,2.59749E-4,4.94045E-4,9.89795E-4,0.00162202,0.00209401,0.00250507,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-12,H2 forecourt production,electricity,electrolysis,0.0,0.0,5.41904E-5,2.17071E-4,4.45135E-4,9.55047E-4,0.00164161,0.00226202,0.00281766,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-12,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,5.48667E-4,0.00224654,0.00474237,0.0102941,0.0176905,0.0244972,0.0307646,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,biomass,biomass to H2,0.0,0.0,1.26838E-4,3.09458E-4,5.84008E-4,9.98954E-4,0.00138659,0.00167582,0.00198108,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,coal,coal chemical,0.0,0.0,7.75859E-4,0.00194599,0.00369755,0.00650535,0.00991661,0.0132641,0.0171646,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,electricity,electrolysis,0.0,0.0,3.58015E-6,9.37882E-6,1.89089E-5,3.42724E-5,5.31689E-5,7.98391E-5,1.07837E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,gas,natural gas steam reforming,0.0,0.0,9.13525E-4,0.00214817,0.00404828,0.00674831,0.00943346,0.0120959,0.0144711,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,nuclear,thermal splitting,0.0,0.0,1.30461E-4,3.02749E-4,5.30182E-4,8.50144E-4,0.00118227,0.00144573,0.00171426,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,solar,electrolysis,0.0,0.0,1.24961E-4,2.91095E-4,5.11914E-4,8.24554E-4,0.00115218,0.00141625,0.00168845,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,H2 central production,wind,electrolysis,0.0,0.0,7.91221E-5,1.82712E-4,3.202E-4,5.1287E-4,7.13483E-4,9.00613E-4,0.00107163,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,H2 forecourt production,electricity,electrolysis,0.0,0.0,8.1329E-5,1.99296E-4,3.77976E-4,6.44362E-4,9.37732E-4,0.00129672,0.00162524,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",EU-15,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,7.97439E-4,0.00193687,0.0037604,0.00654091,0.00957446,0.0127803,0.0161113,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,biomass,biomass to H2,0.0,0.0,3.4377E-5,8.36704E-5,1.55704E-4,2.33167E-4,2.81023E-4,3.25994E-4,3.67947E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,coal,coal chemical,0.0,0.0,2.23091E-4,5.75073E-4,0.00111049,0.00174462,0.00232581,0.00299292,0.00373986,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,electricity,electrolysis,0.0,0.0,9.18447E-7,2.43355E-6,5.1005E-6,8.49862E-6,1.16325E-5,1.55174E-5,1.95487E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,gas,natural gas steam reforming,0.0,0.0,2.47059E-4,5.90781E-4,0.00112389,0.00166646,0.0020377,0.00251107,0.00288076,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,nuclear,thermal splitting,0.0,0.0,3.53027E-5,8.291E-5,1.45532E-4,2.06458E-4,2.49143E-4,2.91772E-4,3.30662E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,solar,electrolysis,0.0,0.0,3.38145E-5,7.97185E-5,1.40518E-4,2.00244E-4,2.42802E-4,2.85823E-4,3.25682E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 central production,wind,electrolysis,0.0,0.0,3.2628E-5,7.66049E-5,1.3434E-4,1.9062E-4,2.30441E-4,2.71032E-4,3.08797E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 forecourt production,electricity,electrolysis,0.0,0.0,2.2155E-5,5.52316E-5,1.08086E-4,1.68003E-4,2.15471E-4,2.70572E-4,3.19736E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Eastern,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,2.48706E-4,6.24196E-4,0.00121143,0.00187089,0.00239847,0.00306383,0.00370888,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,biomass,biomass to H2,0.0,0.0,4.16384E-5,7.99091E-5,1.38335E-4,2.16851E-4,2.90878E-4,3.58503E-4,4.32551E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,coal,coal chemical,0.0,0.0,2.48576E-4,4.89618E-4,8.50533E-4,0.00136704,0.001989,0.00265947,0.00348132,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,electricity,electrolysis,0.0,0.0,1.40536E-6,2.86503E-6,5.388E-6,9.03203E-6,1.31964E-5,1.82951E-5,2.41269E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,gas,natural gas steam reforming,0.0,0.0,2.9876E-4,5.59938E-4,9.84198E-4,0.00151759,0.00204468,0.00266807,0.00327234,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,nuclear,thermal splitting,0.0,0.0,4.29201E-5,7.94312E-5,1.29441E-4,1.9254E-4,2.59322E-4,3.23745E-4,3.94404E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,solar,electrolysis,0.0,0.0,4.11107E-5,7.63736E-5,1.24981E-4,1.86744E-4,2.52721E-4,3.17145E-4,3.88464E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 central production,wind,electrolysis,0.0,0.0,3.73055E-5,6.88765E-5,1.12118E-4,1.66815E-4,2.2504E-4,2.85568E-4,3.50425E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 forecourt production,electricity,electrolysis,0.0,0.0,3.15573E-5,6.03678E-5,1.06081E-4,1.66443E-4,2.28938E-4,2.99126E-4,3.70574E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Europe_Non_EU,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,2.97E-4,5.8415E-4,0.00105064,0.00169549,0.00241086,0.00327323,0.00424274,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,biomass,biomass to H2,0.0,0.0,1.13567E-5,2.78997E-5,4.98719E-5,8.16173E-5,1.12224E-4,1.34064E-4,1.56661E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,coal,coal chemical,0.0,0.0,6.30633E-5,1.50058E-4,2.55466E-4,4.12846E-4,6.06397E-4,7.8015E-4,9.83576E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,electricity,electrolysis,0.0,0.0,2.77001E-7,9.18977E-7,1.87571E-6,3.23589E-6,4.83885E-6,6.62571E-6,9.04762E-6,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,gas,natural gas steam reforming,0.0,0.0,9.01931E-5,1.84203E-4,3.15878E-4,4.72976E-4,6.14672E-4,7.57052E-4,8.72271E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,nuclear,thermal splitting,0.0,0.0,1.08374E-5,2.44696E-5,3.97623E-5,6.04255E-5,8.29856E-5,1.00103E-4,1.17465E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,solar,electrolysis,0.0,0.0,1.03805E-5,2.35277E-5,3.83922E-5,5.86067E-5,8.08735E-5,9.80617E-5,1.15696E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 central production,wind,electrolysis,0.0,0.0,1.02737E-5,2.30367E-5,3.73177E-5,5.66596E-5,7.79001E-5,9.4289E-5,1.11168E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 forecourt production,electricity,electrolysis,0.0,0.0,6.92072E-6,1.94014E-5,3.58656E-5,5.67917E-5,7.83653E-5,9.95959E-5,1.23663E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",European Free Trade Association,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,8.28336E-5,1.71733E-4,2.98327E-4,4.66379E-4,6.36317E-4,8.19451E-4,9.89536E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,H2 central production,biomass,biomass to H2,0.0,0.0,2.13772E-4,0.00132635,0.00295552,0.00530027,0.00777202,0.010343,0.0128345,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,H2 central production,coal,coal chemical,0.0,0.0,0.00127874,0.00775252,0.0167341,0.0299872,0.0465836,0.0660303,0.0878602,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,H2 central production,electricity,electrolysis,0.0,0.0,5.0744E-6,3.31744E-5,7.95904E-5,1.53367E-4,2.5267E-4,3.86627E-4,5.48029E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.0017759,0.011037,0.025529,0.0465918,0.0708595,0.100951,0.131061,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,H2 central production,nuclear,thermal splitting,0.0,0.0,2.15715E-4,0.00130721,0.00277051,0.00473906,0.00697201,0.0093646,0.0117069,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,H2 central production,solar,electrolysis,0.0,0.0,2.06621E-4,0.00125689,0.00267505,0.00459641,0.00679456,0.00917367,0.0115306,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,H2 central production,wind,electrolysis,0.0,0.0,1.46133E-4,8.09269E-4,0.00163126,0.00269553,0.00387446,0.00519045,0.00646752,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.27566E-4,7.80395E-4,0.00175513,0.00318294,0.00492458,0.00707931,0.00937237,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",India,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00170725,0.0109546,0.0256557,0.0482366,0.075965,0.111404,0.150309,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,biomass,biomass to H2,0.0,0.0,1.61478E-4,4.38326E-4,8.50721E-4,0.0013628,0.00190246,0.00235728,0.00277911,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,coal,coal chemical,0.0,0.0,9.75804E-4,0.00261199,0.00486374,0.00772628,0.0114046,0.0148993,0.0185225,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,electricity,electrolysis,0.0,0.0,4.808E-6,1.37858E-5,2.95804E-5,5.13825E-5,7.90307E-5,1.1173E-4,1.46956E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00142238,0.00362158,0.00687101,0.00997523,0.0123792,0.0155699,0.0179297,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,nuclear,thermal splitting,0.0,0.0,1.5487E-4,4.05989E-4,7.43063E-4,0.00112924,0.00158393,0.00197797,0.00233523,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,solar,electrolysis,0.0,0.0,1.48341E-4,3.90361E-4,7.1746E-4,0.00109525,0.00154361,0.00193764,0.00230006,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,H2 central production,wind,electrolysis,0.0,0.0,4.81359E-5,1.12175E-4,1.96002E-4,2.94857E-4,4.15774E-4,5.26439E-4,6.39727E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.14575E-4,3.02848E-4,5.94748E-4,9.39837E-4,0.00131224,0.00171685,0.00208203,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Indonesia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00128364,0.00346736,0.00676505,0.010541,0.0143842,0.0189257,0.0231483,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,biomass,biomass to H2,0.0,0.0,4.57592E-5,2.82606E-4,6.91193E-4,0.00158552,0.00252558,0.00296359,0.00325527,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,coal,coal chemical,0.0,0.0,2.66946E-4,0.00166905,0.00399753,0.00929753,0.0159921,0.0209347,0.0257337,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,electricity,electrolysis,0.0,0.0,1.76241E-6,1.17265E-5,3.1404E-5,7.70138E-5,1.37062E-4,1.92523E-4,2.4546E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,gas,natural gas steam reforming,0.0,0.0,3.33141E-4,0.0020154,0.00500946,0.0112903,0.0181611,0.0231502,0.0265189,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,nuclear,thermal splitting,0.0,0.0,4.76356E-5,2.83216E-4,6.50495E-4,0.00140395,0.00223037,0.00269547,0.00303416,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,solar,electrolysis,0.0,0.0,4.56274E-5,2.72314E-4,6.28081E-4,0.00136169,0.00217361,0.00264051,0.00298846,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,H2 central production,wind,electrolysis,0.0,0.0,4.0926E-5,2.41262E-4,5.50956E-4,0.00118363,0.00187191,0.00226761,0.00256087,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,H2 forecourt production,electricity,electrolysis,0.0,0.0,3.83214E-5,2.37757E-4,5.9054E-4,0.00135171,0.00224607,0.00292915,0.00346084,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Japan,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,3.33407E-4,0.00211059,0.00533407,0.0125501,0.0211698,0.0277943,0.0334158,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,H2 central production,biomass,biomass to H2,0.0,0.0,2.06873E-5,8.60443E-5,1.78518E-4,3.07532E-4,4.26356E-4,5.25135E-4,6.32238E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,H2 central production,coal,coal chemical,0.0,0.0,1.17629E-4,4.85055E-4,9.6076E-4,0.0016477,0.00244307,0.00322999,0.00417834,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,H2 central production,electricity,electrolysis,0.0,0.0,5.54092E-7,2.6378E-6,6.17717E-6,1.18789E-5,1.89887E-5,2.77703E-5,3.83959E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,H2 central production,gas,natural gas steam reforming,0.0,0.0,1.66772E-4,6.82215E-4,0.00142061,0.00246754,0.00357154,0.00477376,0.00599172,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,H2 central production,nuclear,thermal splitting,0.0,0.0,1.98324E-5,7.85346E-5,1.51728E-4,2.46584E-4,3.43311E-4,4.27433E-4,5.15959E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,H2 central production,solar,electrolysis,0.0,0.0,1.89963E-5,7.55115E-5,1.465E-4,2.39162E-4,3.34573E-4,4.18718E-4,5.08189E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,H2 central production,wind,electrolysis,0.0,0.0,1.15478E-5,4.46748E-5,8.38375E-5,1.32972E-4,1.81702E-4,2.27928E-4,2.73222E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.34442E-5,5.88975E-5,1.26525E-4,2.25436E-4,3.35452E-4,4.56121E-4,5.84818E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Mexico,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,1.60653E-4,6.759E-4,0.00142214,0.00253401,0.00378672,0.0051693,0.00674172,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,H2 central production,biomass,biomass to H2,0.0,0.0,6.51255E-5,1.94544E-4,4.83619E-4,0.00100944,0.00159829,0.00200637,0.00241735,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,H2 central production,coal,coal chemical,0.0,0.0,3.63393E-4,0.00110341,0.00273692,0.00581093,0.00999045,0.0136765,0.0179275,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,H2 central production,electricity,electrolysis,0.0,0.0,1.11116E-6,4.1564E-6,1.31644E-5,3.33234E-5,6.41576E-5,9.91139E-5,1.41592E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,H2 central production,gas,natural gas steam reforming,0.0,0.0,6.14361E-4,0.00177292,0.00455737,0.00931249,0.0146672,0.019481,0.0242497,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,H2 central production,nuclear,thermal splitting,0.0,0.0,6.67494E-5,1.92302E-4,4.53221E-4,8.98443E-4,0.0014367,0.00183351,0.00222786,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,H2 central production,solar,electrolysis,0.0,0.0,6.39354E-5,1.84899E-4,4.37605E-4,8.71399E-4,0.00140014,0.00179613,0.00219431,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,H2 central production,wind,electrolysis,0.0,0.0,3.35417E-5,9.2328E-5,2.10595E-4,4.11334E-4,6.55925E-4,8.42256E-4,0.00104103,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,H2 forecourt production,electricity,electrolysis,0.0,0.0,3.04004E-5,1.02798E-4,2.94592E-4,6.75448E-4,0.00118378,0.00167863,0.00220595,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Middle East,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,5.99274E-4,0.00178267,0.00455893,0.00960814,0.0158642,0.021694,0.0281428,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,H2 central production,biomass,biomass to H2,0.0,0.0,7.0912E-6,2.45202E-5,6.49639E-5,1.40794E-4,2.47902E-4,3.74102E-4,5.42732E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,H2 central production,coal,coal chemical,0.0,0.0,4.0826E-5,1.44052E-4,3.78585E-4,8.2936E-4,0.00155683,0.00252283,0.00392921,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,H2 central production,electricity,electrolysis,0.0,0.0,1.279E-7,5.00787E-7,1.40039E-6,3.18628E-6,6.13926E-6,1.05236E-5,1.68325E-5,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,H2 central production,gas,natural gas steam reforming,0.0,0.0,5.9447E-5,1.87292E-4,4.8725E-4,9.66945E-4,0.00158641,0.00239421,0.00333471,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,H2 central production,nuclear,thermal splitting,0.0,0.0,7.12032E-6,2.38419E-5,6.01237E-5,1.24254E-4,2.18985E-4,3.3328E-4,4.84756E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,H2 central production,solar,electrolysis,0.0,0.0,6.82015E-6,2.29242E-5,5.80521E-5,1.20514E-4,2.13411E-4,3.26485E-4,4.77456E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,H2 central production,wind,electrolysis,0.0,0.0,6.69729E-6,2.23024E-5,5.60003E-5,1.15454E-4,2.03039E-4,3.0851E-4,4.49323E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,H2 forecourt production,electricity,electrolysis,0.0,0.0,3.4702E-6,1.24061E-5,3.24672E-5,6.85915E-5,1.22548E-4,1.95589E-4,2.90657E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Pakistan,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,5.85024E-5,1.96977E-4,5.32176E-4,0.00113401,0.00200415,0.00317797,0.00472466,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,biomass,biomass to H2,0.0,0.0,2.21361E-4,4.98396E-4,8.87006E-4,0.00135606,0.00166326,0.00184914,0.00202859,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,coal,coal chemical,0.0,0.0,0.0014506,0.00332451,0.00585882,0.00905741,0.0119902,0.0144365,0.0171061,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,electricity,electrolysis,0.0,0.0,7.05916E-6,1.83859E-5,3.82758E-5,6.65353E-5,9.45966E-5,1.24413E-4,1.54237E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,gas,natural gas steam reforming,0.0,0.0,0.00209846,0.00481427,0.00883356,0.0129741,0.0156368,0.0184598,0.0202976,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,nuclear,thermal splitting,0.0,0.0,2.20419E-4,4.69187E-4,7.7391E-4,0.00111011,0.00136419,0.00153001,0.00168273,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,solar,electrolysis,0.0,0.0,2.11126E-4,4.51126E-4,7.47244E-4,0.00107669,0.00132946,0.00149882,0.00165739,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,H2 central production,wind,electrolysis,0.0,0.0,1.04991E-4,2.24053E-4,3.72271E-4,5.388E-4,6.71094E-4,7.68018E-4,8.65387E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,H2 forecourt production,electricity,electrolysis,0.0,0.0,1.69516E-4,4.10926E-4,7.87678E-4,0.00124834,0.00162414,0.00197686,0.00226052,0.0,0.0,0.0,EJ,
"current_policies,date=2021-15-10T17:00:31+17:00",Russia,H2 forecourt production,gas,natural gas steam reforming,0.0,0.0,0.00173511,0.00405033,0.00745487,0.0114326,0.0145505,0.0177253,0.0206025,0.0,0.0,0.0,EJ,
