elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Japan,refined liquids,electricity,refined liquids (steam/CT),0.900647,0.487914,0.345312,0.351795,0.208445,0.192358,0.171772,0.155603,0.144958,0.096577,0.0768853,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Japan,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00189768,0.0125185,0.0283319,0.0397592,0.0440057,0.0651282,0.0722225,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Japan,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,8.04411E-4,0.00243452,0.00557115,0.0118196,0.0219754,0.04194,0.0598267,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Japan,solar,electricity,PV,2.412E-4,0.00511199,0.0127548,0.125287,0.1751379,0.24054340000000002,0.3114363,0.3742227,0.418894,0.36726690000000006,0.36198080000000005,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Japan,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,3.73705E-5,8.0247E-5,1.44893E-4,2.61066E-4,4.43385E-4,8.03352E-4,0.0011080825,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Japan,wind,electricity,wind,0.0,0.00630359,0.0144612,0.020088,0.0329114,0.0510337,0.0733433,0.0989591,0.1233447,0.1457805,0.1634489,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Japan,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,4.05226E-5,2.3352359999999998E-4,8.413186E-4,0.0023636385999999997,0.005193708599999999,0.012298386000000001,0.019833295,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Japan,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.5541E-5,5.06105E-5,1.21629E-4,2.52567E-4,4.4507199999999997E-4,8.647609999999999E-4,0.001241031,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00363132,0.00841444,0.0136471,0.0189056,0.0249155,0.0302611,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,biomass,electricity,biomass (conv),0.0,0.0109653,0.00236868,0.00342338,0.00628318,0.0213976,0.0387998,0.0553595,0.0681734,0.0792578,0.0863311,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00628702,0.014704,0.0239356,0.0335783,0.0452619,0.0564869,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,coal,electricity,coal (conv pul),0.0279864,0.117868,0.116209,0.121701,0.12095,0.135883,0.15233,0.16608,0.176643,0.18893,0.199069,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,gas,electricity,gas (CC),0.0268708,0.251791,0.238022,0.419267,0.387204,0.47271,0.593708,0.725751,0.862142,1.04732,1.2342,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,gas,electricity,gas (steam/CT),0.0251852,0.0855115,0.252716,0.200149,0.176119,0.202001,0.234778,0.266426,0.294787,0.333328,0.366411,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,geothermal,electricity,geothermal,0.0184464,0.0262756,0.0238236,0.0227901,0.0248671,0.0332112,0.044228,0.0554721,0.0659546,0.0601849,0.0709225,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,hydro,electricity,hydro,0.0845208,0.0997524,0.133672,0.110934,0.111165,0.111396,0.111626,0.111857,0.112088,0.112319,0.11255,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.00114867,0.00590049,0.0128894,0.0211363,0.0306529,0.0432073,0.0562295,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,nuclear,electricity,Gen_II_LWR,0.0105732,0.0388968,0.0211633,0.0416745,0.0385132,0.0367068,0.034072,0.0304665,0.0259407,0.0208372,0.0157338,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00515342,0.029143,0.0594248,0.0935918,0.122868,0.138198,0.136423,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,refined liquids,electricity,refined liquids (steam/CT),0.223423,0.245955,0.154364,0.10944,0.0729235,0.0801545,0.0810297,0.0802667,0.0745712,0.0581153,0.047501,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0084885,0.0418416,0.0774186,0.102979,0.124026,0.150116,0.172934,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,4.74121E-7,9.22603E-6,5.14633E-5,1.9281E-4,5.59322E-4,0.00142204,0.00286255,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,solar,electricity,PV,3.6E-6,3.2399E-5,1.11594E-4,8.60345E-4,0.001924695,0.014359195,0.042219495,0.078246995,0.116796495,0.16420765,0.2072351,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,7.23247E-7,8.281777E-6,3.6863876999999995E-5,1.23146577E-4,3.3916957700000003E-4,8.49856577E-4,0.00171500833,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,wind,electricity,wind,3.6E-6,6.83979E-5,0.00446018,0.03148,0.03586418,0.059691480000000005,0.09779118,0.14273818,0.19004717999999998,0.21717278,0.26645969999999997,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.89204E-5,3.688164E-4,0.0018307064,0.0054881864,0.0125358164,0.025495296,0.0427931,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Mexico,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.03469E-5,1.049988E-4,3.685188E-4,8.737798E-4,0.0016834458,0.0030540158,0.0047393789000000006,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00100938,0.00321985,0.00634638,0.0104187,0.0149848,0.0195316,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,biomass,electricity,biomass (conv),0.0,0.0,1.044E-4,0.0,0.00336892,0.00726083,0.0150677,0.0246642,0.0348211,0.0433582,0.0498747,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00359372,0.00883215,0.0144879,0.0206318,0.0268729,0.0327088,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,coal,electricity,coal (conv pul),0.0379187,0.132671,0.124711,0.107661,0.118672,0.125128,0.132962,0.138232,0.141444,0.142603,0.142302,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,gas,electricity,gas (CC),0.0,0.0,0.0,0.0,0.140333,0.3467,0.819292,1.50093,2.34946,3.28105,4.15376,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,gas,electricity,gas (steam/CT),0.410507,1.37953,1.98419,2.66691,2.66121,2.75319,2.84688,2.80467,2.6524,2.45997,2.26731,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.0126142,0.0269879,0.0450908,0.0558121,0.0558139,0.0558129,0.0557832,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,hydro,electricity,hydro,0.04293,0.0992016,0.0642528,0.063378,0.0920567,0.120735,0.149414,0.178093,0.206771,0.23545,0.264129,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.00869164,0.0157862,0.0251131,0.034209,0.0431718,0.0514406,0.0584888,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,nuclear,electricity,Gen_II_LWR,0.0,0.0,0.0,0.0104904,0.00969461,0.0092399,0.00857667,0.00766908,0.00652983,0.00524519,0.00396054,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.170857,0.306251,0.603388,0.887019,1.08977,1.14896,1.16052,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,refined liquids,electricity,refined liquids (steam/CT),0.388784,0.713076,1.03608,1.14936,0.773027,0.725506,0.738249,0.713545,0.64214,0.54217,0.486395,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.171538,0.426257,0.582297,0.700431,0.797033,0.8712,0.96389,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,solar,electricity,CSP,0.0,0.0,0.0,8.74799E-4,8.74799E-4,8.74799E-4,8.74799E-4,8.74799E-4,8.74799E-4,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,7.57931E-6,4.39126E-5,2.29341E-4,7.85435E-4,0.00215129,0.00471921,0.00846637,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,solar,electricity,PV,0.0,0.0,2.592E-4,0.00507599,0.02751369,0.08041829,0.19914429,0.35009029,0.51867829,0.6813842999999999,0.8112195999999999,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.55495E-5,5.7750799999999996E-5,2.265068E-4,6.830398E-4,0.0017657198,0.0038100598,0.0068288003,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,wind,electricity,wind,3.59999E-6,3.05999E-4,6.26399E-4,0.0012636,0.0297042,0.07539470000000001,0.15820450000000003,0.2543934,0.3570884,0.45505129999999994,0.5144185,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.05559E-4,8.77021E-4,0.005243171,0.017237271,0.042301871,0.082053712,0.13233605,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Middle East,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,8.10863E-5,3.223413E-4,0.0010985903,0.0025511903,0.0048891803000000005,0.008039080300000001,0.011567034,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,0.00111651,0.00329446,0.0066579,0.0117976,0.0189182,0.0279968,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,biomass,electricity,biomass (conv),0.0,0.0,0.0,0.0020016,0.00547075,0.009713,0.0177594,0.0290479,0.0441774,0.062526,0.0838167,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,7.59603E-4,0.00191076,0.00343364,0.00557111,0.00844017,0.0120642,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,coal,electricity,coal (conv pul),1.368E-4,4.644E-4,3.168E-4,5.328E-4,0.00406663,0.00646074,0.00972301,0.013686,0.0189054,0.0255289,0.0335587,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,gas,electricity,gas (CC),0.00150019,0.051944,0.0,0.0,0.0135811,0.0331781,0.0733405,0.133658,0.217394,0.323913,0.440881,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,gas,electricity,gas (steam/CT),0.0441083,0.0966856,0.0931644,0.126004,0.142481,0.158814,0.175951,0.184534,0.186441,0.185273,0.181817,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.0129405,0.0290271,0.0492781,0.0691351,0.0751441,0.0751298,0.0750797,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,hydro,electricity,hydro,0.06093,0.111103,0.11452,0.124679,0.131602,0.138525,0.145448,0.152371,0.159295,0.166218,0.173141,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,nuclear,electricity,Gen_II_LWR,0.0010548,0.00894241,0.012312,0.016578,0.0153204,0.0146018,0.0135537,0.0121195,0.0103191,0.00828899,0.00625886,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0132214,0.0244128,0.0488829,0.0822297,0.124473,0.169453,0.221847,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,refined liquids,electricity,refined liquids (steam/CT),0.0278928,0.0679248,0.11947,0.127303,0.11275,0.111307,0.113894,0.112101,0.106053,0.097324,0.091845,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0147251,0.0299818,0.0520601,0.0957576,0.159922,0.235212,0.330955,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,1.12722E-5,1.00712E-4,7.14933E-4,0.00287092,0.00844497,0.019483,0.0374886,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,solar,electricity,PV,0.0,0.0,0.0,7.452E-4,0.01436,0.0375944,0.0699987,0.1082069,0.1571511,0.21623169999999997,0.2698099,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.19214E-5,6.54752E-5,3.5364420000000003E-4,0.0012660982,0.0035438682000000004,0.0080739882,0.0155679668,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,wind,electricity,wind,0.0,0.0,0.0,0.0028296,0.0207098,0.0442178,0.0743622,0.10584270000000001,0.14162360000000002,0.1794948,0.20542410000000003,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,7.17011E-6,6.338741E-5,4.0345740999999996E-4,0.00154107741,0.00444831741,0.010174937299999999,0.01957142,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Pakistan,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,2.91795E-5,1.531595E-4,7.000375E-4,0.0021739475,0.0053680575000000005,0.0109077575,0.019018847999999998,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,8.64646E-4,0.00226291,0.00429988,0.00646552,0.00780208,0.00893032,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,biomass,electricity,biomass (conv),0.0,0.0,0.0,0.0,0.00411969,0.00666966,0.0112552,0.0171891,0.0216143,0.0219758,0.0223631,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0151658,0.032081,0.050423,0.0668384,0.0774911,0.0853446,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,coal,electricity,coal (conv pul),0.54613,0.551288,0.556386,0.525925,0.607357,0.636301,0.655269,0.661971,0.648789,0.611268,0.565913,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,gas,electricity,gas (CC),0.0,0.0,0.0,0.0,0.148883,0.315001,0.615999,1.05875,1.52267,1.86109,2.11582,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,gas,electricity,gas (steam/CT),1.69041,1.4949,1.7391,1.75753,1.51106,1.55819,1.58243,1.52236,1.40348,1.29684,1.19902,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,geothermal,electricity,geothermal,1.00804E-4,0.00147597,0.0018179,0.00164508,0.0201712,0.0396152,0.0646049,0.0916928,0.114511,0.126546,0.122692,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,hydro,electricity,hydro,0.597301,0.621637,0.599339,0.604775,0.646028,0.687281,0.728534,0.769788,0.811041,0.852294,0.893547,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.16025,0.259126,0.364548,0.474767,0.570801,0.631695,0.675959,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,nuclear,electricity,Gen_II_LWR,0.425914,0.537994,0.613461,0.70364,0.650263,0.619764,0.575277,0.514401,0.437986,0.351818,0.265651,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00783161,0.00897308,0.0144275,0.0211197,0.0249388,0.020158,0.0186193,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,refined liquids,electricity,refined liquids (steam/CT),0.463118,0.0644098,0.025717,0.0255473,0.0139836,0.0117568,0.0117963,0.0114508,0.0108229,0.0084736,0.00801798,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,1.76342E-4,0.00160971,0.00502464,0.0072471,0.006398,0.00526836,0.00612826,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.4753E-4,0.00126696,0.00401154,0.0114303,0.0269126,0.0460711,0.0664508,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,solar,electricity,PV,0.0,0.0,0.0,0.00120591,0.00404941,0.00983147,0.02237387,0.03955127,0.05415917,0.0613216,0.06461087,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.86805E-6,4.66618E-6,1.121119E-5,2.717079E-5,5.9330590000000003E-5,9.930019E-5,1.4132844E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,wind,electricity,wind,0.0,2.51994E-5,1.43992E-5,5.32761E-4,0.039748261,0.092042161,0.176753561,0.291246561,0.40803156100000004,0.48987050000000004,0.5148529,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.54659E-4,8.49473E-4,0.003583373,0.011022533000000001,0.024551733,0.039667973999999995,0.056469460000000006,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",Russia,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,1.24177E-4,3.71687E-4,9.66328E-4,0.002103088,0.003666538,0.005066578,0.006260290999999999,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,4.59607E-4,0.00128495,0.0025144,0.00410106,0.00609668,0.00827321,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,biomass,electricity,biomass (conv),0.0,9.32396E-4,9.43197E-4,9.32396E-4,0.00156305,0.00306901,0.00577374,0.00951602,0.0136138,0.0180005,0.0220779,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0313531,0.0700556,0.111688,0.153916,0.198134,0.239597,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,coal,electricity,coal (conv pul),0.561333,0.824688,0.870988,0.822176,0.879726,0.947512,1.01012,1.05217,1.07056,1.07631,1.07117,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,gas,electricity,gas (CC),0.0,0.0,0.0,0.0,0.00112837,0.00272452,0.00516954,0.00821459,0.0116005,0.015834,0.0202806,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,gas,electricity,gas (steam/CT),0.0,0.0,0.0,0.0,3.32187E-5,6.56968E-5,1.17551E-4,1.80924E-4,2.47654E-4,3.41658E-4,4.33538E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00350056,0.00877216,0.0140188,0.0152661,0.015266,0.0152644,0.0152578,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,hydro,electricity,hydro,0.003636,0.0047952,0.0076104,0.0028836,0.0033725,0.0038614,0.0043503,0.0048392,0.0053281,0.005817,0.0063059,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,4.82335E-4,0.0010791,0.0017689,0.00246743,0.00314006,0.00381225,0.0044209,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,nuclear,electricity,Gen_II_LWR,0.0304164,0.0406546,0.0435563,0.044053,0.0407112,0.0388017,0.0360166,0.0322053,0.0274212,0.0220265,0.0166318,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,8.42004E-5,1.84731E-4,3.62133E-4,5.91822E-4,8.29248E-4,0.00108633,0.00133217,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,refined liquids,electricity,refined liquids (steam/CT),0.0,0.0,7.09198E-4,6.58797E-4,2.87355E-4,3.22522E-4,3.73526E-4,4.30992E-4,4.60369E-4,4.62313E-4,4.70782E-4,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00419392,0.0252533,0.0456326,0.0610012,0.0803211,0.106902,0.135235,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,solar,electricity,CSP,0.0,0.0,0.0,6.83997E-4,6.83997E-4,6.83997E-4,6.83997E-4,6.83997E-4,6.83997E-4,0.0,0.0,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,2.36031E-6,1.53976E-5,7.56308E-5,3.02897E-4,9.27381E-4,0.00223171,0.00426013,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,solar,electricity,PV,0.0,0.0,0.0,0.00785877,0.01721346,0.04931416,0.10303796000000001,0.15631596,0.20226236,0.23812888999999998,0.26678769999999996,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,6.31311E-6,2.605531E-5,9.752241000000001E-5,3.4076741E-4,9.8612541E-4,0.00233988541,0.0044731223,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,wind,electricity,wind,0.0,4.31998E-5,1.224E-4,0.00899996,0.016565049999999998,0.03443035,0.06015695,0.08588915,0.10736274999999999,0.11729729,0.1248645,0.0,0.0,0.0,EJ,
"current_policies_advMEF,date=2021-21-10T15:24:23-07:00",South Africa,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.39779E-5,2.518539E-4,0.0014361339,0.0052059038999999994,0.0137815239,0.029784546000000002,0.05314397,0.0,0.0,0.0,EJ,
