IRONSTL production by tech and vintage
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637288,0.52075,0.318246,0.116017,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496136,0.405198,0.247633,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811252,0.662276,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04733,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1990",4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2005",0.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2010",0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2015",0.0,0.0,0.0,6.13,5.00941,3.06353,1.11751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2020",0.0,0.0,0.0,0.0,1.33101,1.08768,0.665055,0.242551,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.879203,0.718396,0.439198,0.160037,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,2.79863,2.28629,1.39668,0.498293,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18318,1.78205,1.06919,0.240153,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03357,0.830264,0.331573,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548806,0.304875,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875306,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2025",0.0,0.0,0.0,0.0,0.0,0.0294215,0.0216762,0.0126994,0.00427114,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.168579,0.121377,0.0691127,0.0209642,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137345,0.0945895,0.0491257,0.018386,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836618,0.0511372,0.0319871,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128063,0.0831035,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20638,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1990",1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2005",0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2010",0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2015",0.0,0.0,0.0,1.94,1.58579,0.969888,0.353859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2020",0.0,0.0,0.0,0.0,0.493327,0.403279,0.246627,0.0899781,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2025",0.0,0.0,0.0,0.0,0.0,0.394468,0.322466,0.197201,0.0719436,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.75518,1.43479,0.877408,0.320062,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92249,1.5715,0.960915,0.35057,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61167,1.31728,0.805559,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18094,2.5999,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",Taiwan,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9365,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2025",0.0,0.0,0.0,0.0,0.0,0.520563,0.425594,0.260276,0.0949605,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,2.75108,2.24918,1.3755,0.50176,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94879,3.22834,1.97403,0.717606,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30452,1.88382,1.14852,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323687,0.263913,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128616,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2025",0.0,0.0,0.0,0.0,0.0,0.0140224,0.0113569,0.006858,0.00237165,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.0521251,0.0418168,0.0244203,0.00278262,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555214,0.0429325,0.00907261,3.77115E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167994,0.00499886,3.68382E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29373E-4,1.39735E-6,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR with hydrogen,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09619E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=1990",49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2005",0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2010",0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2015",0.0,0.0,0.0,29.4,24.0365,14.6702,5.32257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2020",0.0,0.0,0.0,0.0,8.49606,6.9321,4.21576,1.51549,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2025",0.0,0.0,0.0,0.0,0.0,2.45332,1.99267,1.20319,0.411243,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.69661,1.36433,0.788724,0.059767,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491774,0.377746,0.0539146,1.50625E-4,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459894,0.00935107,4.54924E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89476E-4,9.3717E-7,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"BLASTFUR,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0331E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2020",0.0,0.0,0.0,0.0,0.00245979,0.00201059,0.00122881,4.47428E-4,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2025",0.0,0.0,0.0,0.0,0.0,0.0922812,0.0753898,0.0460257,0.0166009,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,0.131064,0.106926,0.0647522,0.0122277,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551469,0.0446289,0.0151997,6.01736E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00631406,0.00305335,2.22336E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37711E-5,5.02328E-7,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,BLASTFUR,iron and steel,"Biomass-based,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71225E-6,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2025",0.0,0.0,0.0,0.0,0.0,0.560972,0.438861,0.266562,0.0964582,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.05333,0.824334,0.500568,0.17551,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3989,1.09505,0.64715,0.172497,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.08646,0.504711,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46447,0.891197,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI CCS,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705273,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=1990",10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2005",0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2010",0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2015",0.0,0.0,0.0,12.4,9.44887,4.36057,1.30504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2020",0.0,0.0,0.0,0.0,3.92637,2.25772,1.13261,0.308144,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2025",0.0,0.0,0.0,0.0,0.0,1.90357,0.9548,0.445215,0.089835,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.34802,0.558425,0.195253,0.00565451,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913482,0.241741,0.0122756,5.5294E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413807,0.0106663,8.09152E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551681,2.08859E-5,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"EAF with DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153921,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2025",0.0,0.0,0.0,0.0,0.0,1.92489,1.4091,0.860944,0.316043,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,5.01112,3.72153,2.28807,0.841612,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36361,4.05658,2.4983,0.895261,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.10563,3.92937,2.36625,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83209,5.23705,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with DRI,iron and steel,"Hydrogen-based DRI,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66198,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=1990",32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2005",0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2010",0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2015",0.0,0.0,0.0,37.1,30.3301,18.5487,6.76741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2020",0.0,0.0,0.0,0.0,12.3855,10.1253,6.19215,2.25917,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2025",0.0,0.0,0.0,0.0,0.0,17.9645,14.686,8.9813,3.27683,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,24.8974,20.3536,12.4475,4.5415,0.0,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4041,19.1331,11.7012,4.2691,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7774,16.1684,9.88788,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6012,17.6594,0.0,0.0,0.0,Mt,
"1p5C,date=2021-21-10T15:24:23-07:00",USA,iron and steel,EAF with scrap,iron and steel,"EAF with scrap,year=2050",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7214,0.0,0.0,0.0,Mt,
IRONSTL production by tech and vintage
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2025",0.0,0.0,0.0,0.0,0.0,3.37359E-7,4.22686E-10,1.07895E-9,3.82625E-9,0.0,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2030",0.0,0.0,0.0,0.0,0.0,0.0,1.26016E-6,7.69326E-9,4.53052E-8,1.60916E-7,0.0,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76668E-5,1.20376E-6,6.47025E-6,3.22233E-6,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2040",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0941E-4,1.30707E-4,1.0469E-4,0.0,0.0,0.0,Mt,
"1p5C_delay,date=2021-21-10T15:24:23-07:00",Africa_Eastern,iron and steel,BLASTFUR,iron and steel,"BLASTFUR CCS,year=2045",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00323069,0.00264101,0.0,0.0,0.0,Mt,
