"","region","scenario","sector","subsector","input","technology","Units","year","value","input2"
"243","China","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2030,0.004412005,"electricity"
"244","China","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2030,0.00014019289,"refined liquids"
"245","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2030,0.00003950834,"refined liquids"
"246","China","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2030,0.00008048176,"refined liquids"
"247","China","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2030,0.00014019289,"gas"
"248","China","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2030,0.00003950834,"gas"
"249","China","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2030,0.00008048176,"gas"
"250","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2030,9.07491,"coal"
"251","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2030,15.81427,"coal"
"252","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2030,20.60902,"coal"
"253","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2030,0.932595,"electricity"
"254","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2030,1.625174,"electricity"
"255","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2030,2.117914,"electricity"
"256","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2030,0.004448956,"refined liquids"
"257","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2030,0.0077529,"refined liquids"
"258","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2030,0.01010353,"refined liquids"
"259","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2030,0.01559293,"gas"
"260","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2030,0.0271728,"gas"
"261","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2030,0.0354114,"gas"
"262","China","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2030,3.216198,"coal with CCS"
"263","China","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2030,0,"coal with CCS"
"264","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2030,0.3305172,"electricity"
"265","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2030,0,"electricity"
"266","China","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2030,0.001576735,"refined liquids with CCS"
"267","China","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2030,0,"refined liquids with CCS"
"268","China","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2030,0.005526215,"gas with CCS"
"269","China","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2030,0,"gas with CCS"
"270","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2030,0.1237465,"coal"
"271","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2030,0.1356094,"coal"
"272","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2030,0.14888483,"coal"
"273","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2030,0.00496693,"electricity"
"274","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2030,0.005443095,"electricity"
"275","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2030,0.00597593,"electricity"
"276","China","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2030,0.0298895,"hydrogen"
"277","China","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2030,0.0327549,"hydrogen"
"278","China","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2030,0.03596136,"hydrogen"
"279","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2030,0.0000906043,"refined liquids"
"280","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2030,0.0000992903,"refined liquids"
"281","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2030,0.00010900999,"refined liquids"
"282","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2030,0.0000906043,"gas"
"283","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2030,0.0000992903,"gas"
"284","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2030,0.00010900999,"gas"
"285","China","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2030,0.02930254,"coal"
"286","China","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2030,0.051454007,"coal"
"287","China","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2030,0.003729065,"coal"
"288","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2030,0.051787149,"electricity"
"289","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2030,0.090936172,"electricity"
"290","China","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2030,0.006590482,"electricity"
"291","China","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2030,0.026150622,"refined liquids"
"292","China","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2030,0.045919321,"refined liquids"
"293","China","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2030,0.003327949,"refined liquids"
"294","China","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2030,0.51902766,"gas"
"295","China","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2030,0.91139132,"gas"
"296","China","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2030,0.06605198,"gas"
"297","China","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2030,0.0335996,"coal with CCS"
"298","China","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2030,0,"coal with CCS"
"299","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2030,0.0593815,"electricity"
"300","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2030,0,"electricity"
"301","China","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2030,0.02998544,"refined liquids with CCS"
"302","China","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2030,0,"refined liquids with CCS"
"303","China","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2030,0.59514,"gas with CCS"
"304","China","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2030,0,"gas with CCS"
"305","China","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2030,1.1997572,"electricity"
"306","China","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2030,0.8669268,"electricity"
"307","China","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2030,0.3610312,"electricity"
"308","China","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2030,0.11446129,"refined liquids"
"309","China","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2030,0.08270804,"refined liquids"
"310","China","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2030,0.03444376,"refined liquids"
"311","China","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2030,0.1882415,"electricity"
"312","China","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2030,0.0676044,"electricity"
"313","China","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2030,0.0010569985,"electricity"
"314","China","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2030,0.5223007,"hydrogen"
"315","China","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2030,0.1875775,"hydrogen"
"316","China","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2030,0.002932783,"hydrogen"
"317","China","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2035,0.1962967,"biomass"
"318","China","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2035,0.11954875,"biomass"
"319","China","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2035,0.23048037,"biomass"
"320","China","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2035,0.006413804,"electricity"
"321","China","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2035,0.0039061296,"electricity"
"322","China","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2035,0.007530711,"electricity"
"323","China","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2035,0.00011699744,"refined liquids"
"324","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2035,0.000071253726,"refined liquids"
"325","China","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2035,0.000137371565,"refined liquids"
"326","China","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2035,0.00011699744,"gas"
"327","China","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2035,0.000071253726,"gas"
"328","China","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2035,0.000137371565,"gas"
"329","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2035,3.056689,"coal"
"330","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2035,8.497442,"coal"
"331","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2035,19.09603,"coal"
"332","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2035,0.3141249,"electricity"
"333","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2035,0.8732505,"electricity"
"334","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2035,1.96243,"electricity"
"335","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2035,0.0014985346,"refined liquids"
"336","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2035,0.00416585,"refined liquids"
"337","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2035,0.009361777,"refined liquids"
"338","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2035,0.00525214,"gas"
"339","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2035,0.014600683,"gas"
"340","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2035,0.03281167,"gas"
"341","China","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2035,5.501108,"coal with CCS"
"342","China","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2035,1.8547,"coal with CCS"
"343","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2035,0.5653296,"electricity"
"344","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2035,0.190601,"electricity"
"345","China","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2035,0.0026969,"refined liquids with CCS"
"346","China","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2035,0.000909263,"refined liquids with CCS"
"347","China","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2035,0.009452259,"gas with CCS"
"348","China","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2035,0.00318683,"gas with CCS"
"349","China","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2035,0.1427291,"coal"
"350","China","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2035,0.214635,"coal"
"351","China","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2035,0.26461329,"coal"
"352","China","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2035,0.005728849,"electricity"
"353","China","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2035,0.008615007,"electricity"
"354","China","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2035,0.0106210359,"electricity"
"355","China","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2035,0.03447447,"hydrogen"
"356","China","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2035,0.05184248,"hydrogen"
"357","China","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2035,0.063914073,"hydrogen"
"358","China","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2035,0.000104503,"refined liquids"
"359","China","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2035,0.0001571508,"refined liquids"
"360","China","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2035,0.00019374343,"refined liquids"
"361","China","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2035,0.000104503,"gas"
"362","China","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2035,0.0001571508,"gas"
"363","China","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2035,0.00019374343,"gas"
"364","China","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2035,0.011374241,"coal"
"365","China","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2035,0.027967717,"coal"
"366","China","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2035,0.0031986833,"coal"
"367","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2035,0.020102048,"electricity"
"368","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2035,0.04942819,"electricity"
"369","China","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2035,0.00565312,"electricity"
"370","China","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2035,0.010150764,"refined liquids"
"371","China","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2035,0.024959372,"refined liquids"
"372","China","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2035,0.0028546152,"refined liquids"
"373","China","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2035,0.20146872,"gas"
"374","China","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2035,0.4953845,"gas"
"375","China","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2035,0.05665734,"gas"
"376","China","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2035,0.04916588,"coal with CCS"
"377","China","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2035,0.0207834,"coal with CCS"
"378","China","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2035,0.0868922,"electricity"
"379","China","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2035,0.0367311,"electricity"
"380","China","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2035,0.04387732,"refined liquids with CCS"
"381","China","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2035,0.0185478,"refined liquids with CCS"
"382","China","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2035,0.8708617,"gas with CCS"
"383","China","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2035,0.368131,"gas with CCS"
"384","China","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2035,1.5870596,"electricity"
"385","China","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2035,1.2920084,"electricity"
"386","China","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2035,0.3442955,"electricity"
"387","China","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2035,0.15141133,"refined liquids"
"388","China","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2035,0.12326254,"refined liquids"
"389","China","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2035,0.03284704,"refined liquids"
"390","China","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2035,0.3277547,"electricity"
"391","China","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2035,0.19789107,"electricity"
"392","China","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2035,0.001651576,"electricity"
"393","China","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2035,0.9094023,"hydrogen"
"394","China","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2035,0.5490765,"hydrogen"
