costs of industry techs
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,iron and steel,EAF with DRI,Hydrogen-based DRI,0.1214,0.1214,1.22565,2.2263,1.83146,1.72437,1.74203,1.78558,1.79253,1.7776,1.75213,1.72045,1.68693,1.65766,1.63087,1.60444,1.57821,1.55277,1.52754,1.50284,1.48087,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap,0.0737,0.0737,0.883483,1.6173,1.08744,1.00882,1.02333,1.05521,1.06275,1.05596,1.04171,1.02253,1.0035,0.987574,0.971746,0.956506,0.941436,0.926419,0.911773,0.897452,0.88187,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,iron and steel,EAF with scrap,EAF with scrap CCS,0.0861,0.0861,0.895883,1.6297,1.09984,1.02122,1.03573,1.06761,1.07515,1.06836,1.05411,1.03493,1.0159,0.999974,0.984146,0.968906,0.953836,0.938819,0.924173,0.909852,0.89427,1975$/kg,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,mining energy use,biomass,biomass,6.66996,6.67497,6.74204,6.78071,6.68491,6.70589,6.68997,6.69514,6.77927,6.88736,6.98628,7.0928,7.16941,7.22995,7.25659,7.25754,7.24633,7.22835,7.2078,7.18134,7.16108,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,mining energy use,coal,coal,3.82921,3.74053,3.88599,3.94266,3.96658,3.98656,4.00921,4.01951,4.02058,4.02425,4.02354,4.02504,4.02821,4.03147,4.03287,4.03005,4.02249,4.01371,4.00505,3.99829,3.99508,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,mining energy use,electricity,electricity,16.3944,15.4247,20.666,22.1159,15.4787,14.4534,14.5746,14.9056,14.9392,14.7889,14.5621,14.2788,13.9896,13.7503,13.5144,13.2779,13.0554,12.8356,12.6132,12.4055,12.2273,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,mining energy use,gas,gas,3.0,4.48034,5.19796,5.23623,5.27477,5.46026,5.6071,5.89062,6.03713,6.06724,6.08586,6.10076,6.03418,6.01182,5.98663,5.94555,5.90883,5.89492,5.86904,5.84183,5.78123,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,mining energy use,hydrogen,hydrogen,3.0,3.0,3.0,3.0,14.5766,14.523,14.3921,14.3387,14.1682,13.9186,13.66,13.4205,13.1047,12.8024,12.5817,12.3393,12.1073,11.9009,11.6789,11.4701,11.4465,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,mining energy use,refined liquids,refined liquids,5.53523,5.45553,7.90715,8.41468,7.36067,8.05874,9.00017,9.69624,9.96931,10.2731,10.3009,10.1577,9.96751,9.77453,9.5884,9.41777,9.1974,8.98252,8.78275,8.59386,8.44289,1975$/GJ,
"Ref,date=2021-23-6T10:04:06-07:00",Africa_Eastern,other industrial energy use,biomass,biomass,5.66996,5.67497,5.74204,5.78071,5.68491,5.70589,5.68997,5.69514,5.77927,5.88736,5.98628,6.0928,6.16941,6.22995,6.25659,6.25754,6.24633,6.22835,6.2078,6.18134,6.16108,1975$/GJ,
